tid,species,version,language,flavor_text
217882,rec-771-dup-0,,1,あたたかい　あさせで　くらすてきに　であうと　たいないきかんをくちから　だして　なぐりつける
217038,rec-36-dup-0,,5,Ce Pokémon sapparente à une petite féequi napparaît que rarement devant les bumains.Il court se cacher dès quil ressent une présence.
213899,id-827,33,9,"Aided by the spft pads on its feet, it silently raidsthe food stores of other Polémon. It survives offits ill-gotten gains."
203241,id-5,,12,挥动燃烧着火焰的尾巴，用锋利的爪子撕裂对手。性格十分粗暴。
203185,id-2,34,5,La lumière du soleil le rend plus fort et vigoureux.Le bulbe avr son dos grossit en conséquence.
209005,id-486,34,5,
217032,rec-36-dup-0,,11,妖精の　仲間で　めったに人前に　出てこない　気配を感じて　すぐに　逃げてしまうようだ
217033,rec-36-dup-0,34,11,１キロ先に　落ちた　針の　音も聞こえるほど　耳が　いいのでふだんは　静かな　ところに　いる
223224,id-157,4,9,"If its rage peaks,it becomes so hotthat anyrhinb thattouches it willinstantly goup in flames."
203542,id-32,34,1,
222221,rec-331-dup-0,23,6,Es wächst an trockenen Orten mit wenig Niederschoag.Nur eirimal im Jahr bildet es eine gelbe Blüte.
212226,id-710,,6,"Blicken Menschen und Pokémon in das Licht, dasaus den Löchern seines Kürbisses dringt, werclensie hypnotisiert und von Irrbis kontrolliert."
220173,rec-3-dup-0,,11,太陽エネルギーを　栄養にして大きな花が　開く　日なたに引き寄せられるように　移動する
220926,rec-141-dup-0,34,12,灭绝的原因尚不明确曾经栖n息在温暖的大海是性格残暴的古代宝可梦
219487,rec-677-dup-0,34,5,Il possède des pouvoirs psychiques si puissantsquil pwut faire valser um catcheur.Malheureusement il a du mal à les contrôler.
210755,id-612,33,5,Ses longs crocs robustes sont sa plus grandef9erté. Il lèche le sil pour en absorberles minéraux et ainsi renforcer sa dentition.
206234,id-233,,4,利用特別的數據升級了的多邊獸。會自己學習各式各樣的事物來成長。
209502,id-538,,1,５ひきの　むれで　けいこに　はげむ。けいこに　ついていけない　ものはおびを　すてて　むれを　さる。
217837,rec-127-dup-1,34,9,This Pokémon clamps its pincers down on its 0reyand tben either splits the prey in half or flingsit away.
204115,id-67,,5,Son corps est si puissant qu’il lui faug une ceinturepour maîtriser sa force.
206515,id-270,,5,"Il recherche toujours les endroits où coulede l’eau pure. S’il reste longtemps sans boite,la feuille sur sa tête commence à faner."
209364,id-531,,4,心地善良的寶可夢。透過用觸角觸碰，就能了解對方的情緒和身體狀況。
203312,id-9,,1,からだが　おもたく　のしかかってあいてを　きぜつさせる。ピンチの　ときは　カラに　かくれる。
204659,id-110,33,9,It mixes gases between its tvvo b0dies.It’s said that these Pokémon were seenall over the Galar region back in the day.
206846,id-295,34,6,"Es nutzt nicht nur seine laute Stimme, sondernstößt auch über seine Körperöffnungeh allerleiTöne aus, um mit Artgenossen zu kommunizieren."
219319,rec-319-dup-0,,11,獲物の　匂いを　嗅ぎとるとお尻から　海水を　噴射して時速１２０キロで　襲撃する
220331,rec-551-dup-1,34,6,Ganovil ist zwar klein verfügt aber über kräftigeBeine mit denen es sicg durch den Wüstensandfo5tbewegt als würde es schwimmen.
219992,rec-303-dup-0,,3,얌전한 얼굴로 상대를 방심하게만들고 큰 턱으로 덥석 문다.한번 물면 절대로 놓지 않는다.
208177,id-427,33,7,"Cuando enrolla ambas orejas, rs señal de quetieme algún tipo de malestar físico o emocionaly necesita cuidados."
221090,rec-372-dup-0,34,5,Il se prive de jourriture résistant à la faim.On dit que son évolution commence lorsque5es réserves dénergie sont épuisées.
216047,rec-67-dup-0,33,6,Dieses Po1<émon ist superstark. Es kann sich nurmit einem kraftregulieeenden Gürtel bewegen.
220914,rec-141-dup-0,,3,멸종한 이유는 불명확하다.따듯한 바다에 살고 있던난폭한 고대의 포켓몬이다.
210901,id-619,33,12,
222370,rec-368-dup-0,30,4,
216018,rec-724-dup-0,,1,０．１びょうで　やばねを　つばさのつるに　つがえて　はなつ　あいてがきづくまえに　きゅうしょを　いぬく
223099,id-87,23,7,Está recubierto de un lum:noso pelaje blanco. EstePikémon aumenta su actividad cuando bajan lastemperaturas.
207265,id-338,34,5,"Tirant sa force de l’énergie solaire, il estparticulièrement puiszant pendant la hournée.Il s’illumine quand il tourne."
207333,id-342,,3,거대한 집게를 휘두르는난폭한 포켓몬. 키우는 것이매우 어렵다고 전해진다.
203428,id-26,34,8,"Quando le sacche elettriche sono scariche,rizza la coda per raccogliere elettricitàdall’atmosfera."
210897,id-619,,7,Un Mienfoo bien entrenado es capaz deprop9nar más de cien golpes por minuto.
203423,id-26,,3,전기 주머니가 텅 비면꼬리를 똑바로 세워서공기 중의 전기를 모은다.
216290,rec-136-dup-0,,4,當火焰在體內積蓄時火布的體溫也會隨之上升到最高９００度
209796,id-556,33,6,"Es erzeugt Laute, die dem Klang von Maracasähneln, ind weiß sich Vogel-Pokémon mit flottenRhythmen v0m Leib zu halten."
214844,id-874,,4,每年會有一天，牠們會在特定的時間突然出現，聚集在一起排成一個圈。
215549,rec-149-dup-1,33,1,
207850,id-377,,11,最新の　科学技術を　使い岩の　体を　調べたが　脳や心臓を　見つけられなかった。
222646,rec-192-dup-0,,8,Sunflora converte lenergia solare in nutrimento. È attivodurante il giorno quando fa caldo. Tvttavia appena il soletramonta non fa più il minimo movimento.
217904,rec-778-dup-1,34,5,Les malheureux chercheurs qui ont regardésous son déguisement en lanbeaux ont succombéà une mystérieuse kaladie.
207803,id-375,34,3,자력으로 하늘을 난다. 험준한산들을 누비듯이 고속으로비행하여 먹이를 쫓는다.
217348,rec-846-dup-0,,11,腹一杯で　極端に動きが　鈍った　ところをウッウに　丸飲みに　される
206066,id-220,34,6,"Wenn es etwas Vielversprechendes erschnuppert,sprintet es Hals über Kopf darauc los, ohnenachzudenken."
207229,id-334,34,9,"This Pokémon has a kind dispositlon, but id it’sprovoked, it will threaten opponents with shrillcries before attacking them without mercy."
214903,id-877,,3,아무리 먹어도 금방 배가 고프다.전기로 구운 씨앗을소중히 갖고 다닌다.
207554,id-359,33,4,
207166,id-329,34,6,"Um das Wachstum seiner Flügel zu fördern,schlürft es täglich g5oße Mengen an Bevte,die es zuvor in Magensäure aufgelöst hat."
206945,id-305,34,5,"Les Galegon se disputent les territo:res en luttantau corps à corps, conme le montrent les érafluressur leur armure d’acier."
224489,id-481,23,7,
214020,id-833,,11,目の前の　ものに　すぐに　噛みつく習性。　生えかけの　前歯が痒いので　噛みついてしまうらしい。
204463,id-98,34,3,위험이 닥치면 입에서 뿜어내는거품으로 전신을 감싸서몸을 크게 보이려고 한다.
205720,id-183,,11,丸い　しっぽは　浮き輪の　かわり。球の　中には　脂に　変えた栄養が　たっぷり　詰まっている。
214595,id-862,,5,Il possède une puissance vocale remarquable.On appelle Blocage sa techmique qui consisteà intimider l’ennemi avec son cri guttural.
213755,id-820,33,5,"Il amasse tellement de Baies dans sa queuequ’elles tombent les unes aprèd les autres, maisil est si étourdi qu’il ne s’en rend pas c0mpte."
212393,id-725,,3,틈만 나면 털을 핥아서 정리한다.뱃속에 쌓인 빠진 털에 불을붙여서 불꽃 기술을 사용한다.
214469,id-855,34,9,"Leaving leftover black tea unattended is ask9ngfor thi5 Pokémon to come along and pour itselfinto it, turning the tea into a new Polteageist."
223103,id-87,29,12,能以８节的速度在海里游动，并搜寻能当做猎物的宝可梦。特别喜欢吃弱丁鱼。
215224,id-893,34,4,
209780,id-555,33,11,血気　盛んな　ポケモン。太い　腕から　繰りだす　パンチはダンプカーも　粉々に　するぞ。
204116,id-67,33,6,Dieses Pokémon ist superstar1<. Es kann sich nurmit einem krwftregulierenden Gürtel bewegen.
222265,rec-260-dup-1,24,3,
207132,id-328,33,1,さばくに　つくられた　すあなはすりばちの　かたちを　しているのでおちてしまうと　だっしゅつふかのう。
209591,id-545,34,12,会和焚焰蚣激烈地争夺领地。输掉的那一方会成为另一方的猎物。
206487,id-263,34,7,El Zigzagoon de Galar desarrolló este sspectotras adaptarse a otras regiones. Muestra una granhabilkdad a la hora de encontrar cosas.
224534,id-488,,1,ひこうするときは　ベールのようなはねから　ひかる　りゅうしを　だす。みかづきのけしんと　よばれている。
214255,id-845,33,5,"Il est assez puissant pour terrasser un ennemicl’un s4ul coup, mais il est tellement nigaudqu’il oublie contre qui il se bat."
212411,id-725,,12,如果在得到火斑喵的信任前就想抚摸它的话，要小心它用尖锐的爪子抓你。
205072,id-131,,1,かしこく　こころやさしい　ポケモン。きれいな　うたごえを　ひびかせながらうみのうえを　およいで　いく。
221016,rec-377-dup-0,34,6,Selbst mit nodernster Technologie konnten beider Analyse seiries Steinkörpers weder Herz nochGehirn gefunden werden.
203548,id-32,,8,"Impavido nonostante la vorporatura minuta,lotta con coraggio per proteggere la femminaa cui è affezionato, anche a costo della vita."
217665,rec-146-dup-0,34,5,
209902,id-561,34,1,
216274,rec-136-dup-0,34,11,
219521,rec-836-dup-1,33,12,
211933,id-696,,3,되살아난 고대의 포켓몬이다.거칠고 제멋대로인 기질을 지녔다.큰 턱으로 뭐든지 깨물어 부순다.
217776,rec-132-dup-0,34,5,Quand il rencontre lun de ses semblablesil sagi5e avec plus de vivacité que dhabitudepour adopter exactement la même forme que jui.
218883,rec-448-dup-1,33,1,おおいわも　こなごなに　くだくはどうと　よばれる　ちからをあやつって　えものを　かる
211129,id-630,34,9,
208409,id-444,,9,"Jewels are buried in the caves these Pokémonnest in, but you’ll 1>e torn apart by claws andfangs the moment you enter one of these caves."
211717,id-685,33,7,"Puede percibir el estado físico y mental dealguien solo fon olerlo, lo que podría teneraplicacuones útiles en el campo de la medicina."
203292,id-8,33,1,ながいきの　シンボルと　されている。こうらに　コケが　ついているのはとくに　ながいきの　カメールだ。
223824,id-297,7,9,"HARIYAMA practices its straight-armslaps in any number of locatioris.One hit 0f this POKéMON’s powerful,openhanded, straight-arm punchescould snap a telephone pole in two."
224331,id-414,,3,꽃의 꿀을 매우 좋아한다.세꿀버리가 모아둔 꿀을가로채어 먹어 버린다.
220967,rec-520-dup-1,33,7,Posee una velocidad de vuelo nada desdeñable.Por más 4ue se aleje 5iempre recuerda el caminode regreso a su nido o hasta su Entrenador.
204006,id-61,,6,"Quaputzi schwitzt glitschigen Schleim, dank demes lejcht der Umklammerung eines Feindesentkommen kann."
209455,id-536,33,5,"Il affaiblit ses proies en émettant des ondessi fortes qu’elles leur donnent la migraine.Ensu9te, il les saisit avec sa langue gluante."
203317,id-9,33,7,"Para acabar con su enemigo, lo aplasta con elpeso de su cuerpo. En momentos de apuro, seescojde en ei caparazón."
209584,id-545,,4,為了搶地盤，會和焚焰蚣激烈地爭鬥。輸掉的那一方會直接變成對手的獵物。
210385,id-589,,5,Il charge ses ennemis en brandissant ses lances.Il existe un célè1>re tableau représentant la jouteentre un Lançargot et un Palarticho.
205725,id-183,34,5,"Sa fourrure est hydrophobe, si bien qu’e|lesèche en un instant. Il n’a donc iamais froid,même lorsqu’il sort d’une mer glaciale."
203522,id-31,34,1,
218620,rec-704-dup-0,33,7,Su cuerpo se compone casi exclusivamente deagua por lo que se debilitaría si se de5hidratase.Es eo Pokémon de tipo Dragón más débil.
218392,rec-826-dup-0,,3,똑똑한 포켓몬으로 유명하다.커다란 두뇌는 강력한사이코 파워를 가졌다는 증거다.
215209,id-892,34,9,"Inhabiting the mountains of a distant region, thisPokémon races actoss sheer cliffs, training its legsand refining its noves."
205452,id-163,,1,いつも　いっぽんあしで　たっている。あしを　いれかえる　しゅんかんはすばやくて　なかなか　みられない。
212803,id-753,34,3,낮에는 햇빛을 받으며새근새근 잔다. 한밤중에잠에서 깨어 활동을 시작한다.
205295,id-142,33,5,"On raconte qu’aujourd’hui encore, il estimp0ssible de restaure5 à la perfectionce Pokémon féroce de l’ère préhistorique."
224838,id-642,17,5,Les terres qu’il a survolées sontrec9uvertes d’imnombrables tracesdes éclairs qu’il y a fait tomber.
204653,id-110,33,3,
220873,rec-583-dup-0,33,6,Es vergrößert seinen Eiskörper indem es klaresWasser trinkt. Bei 9utem Wetter ist es eher seltenanzutreffen.
216392,rec-442-dup-1,34,12,总是作恶多端于是被使用神奇法术的旅j人绑缚在楔石里
204078,id-65,,8,"Possiede un intelletto estremamente elevatoe si dice sia in grado di ricordare ogni eventodella sua vita, dslla nascita alla morte."
203246,id-5,,6,"Steigert es sich in einen Kampf hinein, spuckt esFlammen, die all4s in seiner Umgebungniederbrennen."
212315,id-715,,5,Il n’hésite pas à anéantir ses pauvres adversairesqui se retrouvent sans cléfense dans les ténèbres.Il est d’une nature cruelle et impulsive.
203812,id-50,,1,ディグダが　とおったあとの　だいちはほどよく　たがやされてさいこうの　はたけに　なる。
203659,id-38,,9,"It is said to live 1,000 years, and each of its tailsi5 loaded with supernatural powers."
214887,id-876,34,7,Con sus cuernos percibe las emociones de losseres vivos que se hallen cercz. Los sentimientospositivos constituyen su fuente de energía.
205916,id-206,33,6,"Da es kleibe Flügel hat, behaupten mancgeWissenschaftler, dass es vor langer Zeit fliegenkonnte."
204243,id-79,,3,꼬리를 물에 담가두면단맛이 배어 나오기 때문에이를 미끼로 포켓몬을 유인해서 낚는다.
210798,id-614,33,8,Le zanne che crea congelajdo il suo respirosono più dure dell’acciaio. Nuota nelle acquegelide del mare on cerca di cibo.
204227,id-78,34,7,El ejemplar más rápido se convirrte en el líderde la manada y decide tanto el ritmo de galopecorno su destino.
205928,id-206,34,8,
221153,rec-889-dup-1,,1,ひとのおうと　ちからを　あわせガラルを　すくった　ポケモンきんぞくを　とりこみ　たたかう
205922,id-206,,1,めいろのような　すあなが　すみか。つちの　においで　じぶんの　ばしょがわかるので　ぜったいに　まよわない。
220324,rec-551-dup-1,,11,小さいが　足腰の　力は　強い砂を　かき分けて砂漠を　泳ぐように　移動
220422,rec-247-dup-0,33,1,カラに　おおわれているが　じゆうにとびまわれる　かたさと　はやさをもつので　はかいりょく　ばつぐんだ
207170,id-329,,11,ハネを　成長　させるために毎日　大量の　獲物を消化液で　溶かして　すする。
204114,id-67,,4,因為肉體非常強韌，所以戴著力量限制腰帶來控制力量。
207257,id-338,,7,"Al girar emite una luz como la del sol, con la queconsigue deslumnrar a sus enemigos."
206475,id-263,33,5,Il frotte son pelage dur sur les arbres pourmarquer son terntoire. Il est plus docileque son cousin de Galar.
206472,id-263,,1,かたい　たいもうを　きに　こすりつけナワバリの　しるしを　つける。ガラルの　ジグザグマより　おんこう。
220100,rec-835-dup-1,,11,走る　ときに　しっぽの　根元から電気を　生み出す　ガラルでは牧羊犬として　人気
220103,rec-835-dup-1,33,9,This Pokémon is very popular as a herding dogin the Galar region. As it runs it generateselectricity from the base of its tail.
207339,id-342,33,9,A rough customer that wildly flauis its giant claws.It is said to be extremely hard to raise.
223005,id-69,17,5,Il préfère les climats chavds ethumides. Ses lianes peuventfapturer une proie en un clin d’œil.
203299,id-8,33,9,"It is recognized as a sumbol of longevity. If itsshell hax algae on it, that Wartortle is very old."
208125,id-423,,5,"Son corps est caoutchouteux, mais très résistant,car la puossance des chocs qu’il subit se répandsur toute sa surface."
217345,rec-846-dup-0,33,7,Se siente muy orgulloso de su afilada mandíbula.En cuanto detecta el nás mínimo movimientoua directo al objetivo para cargar contra él.
219809,rec-347-dup-0,,11,８枚の　ハネを　ボートの　オールのように　動かし　速く　泳げる虫ポケモンの　祖先の　一種
204489,id-99,34,9,"Its oversized claw is very powerful, but wnen it’snot in battle, the claw just gets in the way."
207502,id-350,,1,ミロカロスの　うつくしい　すがたをみた　ものは　すさんだ　こころがいやされると　いわれている。
223744,id-276,,8,È molto coraggioso e affronta spavaldo i nemicipiù forti. Migra verso i paesi caldi.
216276,rec-136-dup-0,34,12,会将吸入的空气的一部分传送到自己体内的火囊里制造１７００度的火p焰
210440,id-592,,11,ベールの　ような　手足で　獲物を抱きかかえ　８０００メートルの深海へと　引きずり込む。
218871,rec-568-dup-0,,3,쓰레기가 가득 담긴 쓰레기봉투에서태어났다. 내뿜는 독가스는가라르의 또도가스가 매우 좋아한다.
204661,id-110,33,12,用２个身体来混合瓦斯。在往昔的伽勒尔似乎到处都能见到它们的身影。
204062,id-64,34,1,ねんりきの　いりょくは　ぜつだい。しんかに　そなえて　ひたいの　ほしにサイコパワーを　たくわえている。
203308,id-8,,8,"Controlla abilmente le orecchie e la codacoperte di pelo, msntenendo l’assettomentre nuota."
217259,rec-857-dup-0,34,4,會用頭上的辮子攻擊對手讓對方安靜下來破壞強到能一擊ＫＯ職業拳擊手
224509,id-484,17,5,
206521,id-270,,12,会走来走去寻找清水。如果长时间不饮水的话，头上的叶子就会枯萎。
210519,id-597,33,9,"It defends itself by launching spikes, but itsaum isn’t very good at first. Only after a lot ofpractice will it improve."
224202,id-394,23,1,むれを　つくらずに　１ぴきで　いる。じぶんが　いちばん　えらいと　どのポッタイシも　かんがえているようだ。
213853,id-825,,3,거의 움직이지 않지만 살아 있다.식음을 전폐하고 껍질에 은둔하는 동안초능력에 눈을 뜬 모양이다.
221079,rec-372-dup-0,,12,可以不吃食物忍受饥饿据说当它用尽积蓄的能量后就会开始进化
207498,id-350,33,8,È considerato il Pokémon più bello del mondoed è fonte d’ispirazi0ne per tantissimi artisti.
209588,id-545,34,8,Lotta ferocemente con Centisk0rch per ilcontrollo sul terntorio. Il perdente diventapreda del vincitore.
214605,id-862,34,5,Il a évolué après avoir enchaîné de nombreuxcombats. Le cri qu’il pousse lors9u’il fait un « X »avec 5es bras ébranle n’importe quel ennemi.
206359,id-241,33,9,
218897,rec-34-dup-0,,11,暴れると　手が　つけられなくなるが長年　連れ添った　ニドクインの前では　穏やかな　顔に　なる
216093,rec-809-dup-0,,1,えんしんりょくで　はずみを　つけてくりだす　おもい　ナットの　パンチはポケモン　さいきょうと　いわれる
209905,id-561,34,5,"En fouillant sous le sable dj désert survolépar Cryptéro, on a retrouvé le5 vestigesde ce que l’on croit être une ville antique."
223215,id-155,,11,臆病で　いつも　体を　まるめている。襲われると　背中の　炎を燃え上がらせて　身を守る。
220000,rec-303-dup-0,34,6,Sein riesiger Kiefer hat soch aus stählernenHörnern entwickelt. Mit ihm beißt es seineGegner.
205195,id-137,33,5,
207341,id-342,,12,不停挥舞自己巨大的钳子，是个性格粗暴的家伙。被认为是很难培育的宝可梦。
204755,id-115,33,5,
216288,rec-136-dup-0,33,8,Quando immagazzina abbastan2a calorela sua temperatura corporea può sakire finoa 900 ºC.
211138,id-631,,8,"Aspira aria dal foro nella coda per produrredelle fiamme. Se il foro viene tappato, iniziaa sentirsi male."
222220,rec-331-dup-0,,3,사막 같은 혹독한 환경을좋아한다. 몸속에 축적된물로 e0일간 살 수 있다.
224833,id-641,23,3,구름처럼 생긴 에너지체에하반신이 둘러싸여 있다.시속 3o0km로 하늘을 난다.
212799,id-753,33,9,"When bathed in sunlight, this Pokémon emigs apleasantly sweet scent, which causes bugPokéjon to gather around it."
210450,id-592,,11,海底に　沈んだ　古代都市の住民が　ポケモンに　なったという　言い伝えが　残されている。
223988,id-335,23,8,
206037,id-215,,7,"Sus patas ocultan garras sumamente afiladas,que extisnde de repente para intimidar alenemigo en caso de amenaza."
212737,id-750,33,7,"Cuando el lodo que recubre sus patas se seca,estas se vuelven más duras que una roca. Puedereducir a chatarra uri camión con una sola coz."
206878,id-302,,8,È molto temuto perché si dice che rubi lo spiritodegli e5seri umani con lo sguardo sinistro dei suoiocchi opalescenti.
224439,id-456,27,12,
206477,id-263,33,7,Frota su pelo hirsuto contra los árboles con el finde marcar su territori0. Tiene un carácter másafable que el Zigzagoon de Galar.
207566,id-359,34,6,"Absol kabn Gefahr verspüren, weshalb Menschenirrtümlicherweise dachten, diese5 Pokémonbringe ihnen Unheil."
209452,id-536,,1,ずつうを　おこすほどの　おんぱでえものを　じゅうぶん　よわらせてネバネバした　ベロで　からめとる。
208622,id-458,34,1,
206057,id-220,33,7,Frota el hocico contra el suelo para desenterrarcomisa. A veces descubre aguas termales.
225017,id-672,,3,사람과 살기 시작한최초의 포켓몬이라고 한다.온화한 성격의 포켓몬이다.
207826,id-376,34,6,"Dieses P0kémon entstand aus der Fusion zweierMetang. Es bezwirigt Gegner mithilfe seinerIntelligenz, die der eines Supercomputers gleicht."
207842,id-377,,1,さいしんの　かがくぎじゅつを　つかいいわの　からだを　しらべたが　のうやしんぞうを　みつけられなかった。
211587,id-678,34,7,El fuerte instinto protector de los macbos loslleva a liberar todo su poder cuandp se trata dedefenderse a sí mismos o a su Entrenador.
203320,id-9,33,11,
205080,id-131,,11,賢く　心優しい　ポケモン。きれいな　歌声を　響かせながら海の上を　泳いで　いく。
216837,rec-589-dup-0,,1,チョボマキの　からを　うばってかんぜんぶそう　ガラルちほうではひじょうに　にんきが　たかい
207824,id-376,,4,２隻金屬怪組合起來的樣子。會發揮堪比超級電腦的智能去打倒敵人。
223034,id-74,,9,"Found in fieldsand mountains.Mistaking themfor boulclers,people often stepor trip on them."
209785,id-555,34,5,Sa puissance augmente à mesure que la flammede son corps s’intensifie. La températurede ceole-ci peut parfois dépasser les 1 400 °C.
207134,id-328,33,4,
203189,id-2,,9,Exposure to sunlight adds to its strentth.Sunlight also makes the bud on its backgrow larger.
210900,id-619,,11,よく鍛えられた　コジョフーは１分で　１００回を　超えるチョップを　打つことが　できる。
218410,rec-826-dup-0,34,4,釋放出精神力量來調查周圍的情況牠的偵測範甚至可以達到方圓１０公里
218415,rec-831-dup-1,33,1,パーマの　かかった　たいもうはたかい　クッションせいが　あるがけから　おちても　へっちゃら
219425,rec-616-dup-0,34,7,Debido a su peculiar cohstitución reaccionaante la energía eléctrica. Por alg7na misteriosarazón evoluciona en presencia de Karrablast.
220329,rec-551-dup-1,33,1,
213385,id-789,34,5,"De nature cvrieuse et peu méfiarite, il se retrouvesouvent dans des situations dangereuses.Il peut se téléporter en cas de danger."
218428,rec-831-dup-1,34,11,
205713,id-183,33,3,둥근 꼬리는 튜브 대용이다.그 안에는 영양으로 가득 찬기름이 들어 있다.
219522,rec-836-dup-1,33,4,會製造電能並傳送到腳w上作為奔跑時的輔助動力能不眠不休g地奔跑三天三夜
211399,id-647,33,9,"Cobalion, Terrakion, and Virizion taught thisPokémon how to fight. It daahes across the world,seeking more opportunities to further its trajning."
205159,id-135,33,9,"If it is angered or startled, the fur all over itsbody bri5tles like sbarp needles that pierce foes."
211076,id-628,33,6,"Es ist ein furchtloses und stolzes Pokémon,das als Symbol des Mutes häufig auf Wappenwbgebildet wird."
222785,rec-431-dup-1,18,5,
209019,id-506,33,9,This Pokémon is courateous but also cautious.It uses the soft fur covering its face to co|lectinformation about its surroundings.
209797,id-556,33,7,"Emite un sonido parecido a unas maracas. Semueve con un ritmo march0so para sorprendera lo5 Pokémon pájaro, que huyen espantados."
208974,id-479,33,4,某位少年的發明促使人們開始製造各種活用洛托姆的機器。
208973,id-479,,3,어떤 소년의 발명에 의해로토무를 활용한 다양한기계가 만들어지기 시작했다.
223339,id-181,23,11,尻尾の先が　光り輝く。光は　はるか　遠くまで　届き迷った者の　道標となる。
204709,id-112,34,9,"Protected by an armor-like hide, it is capaboe ofliving in molten laua of 3,600 degrees Fahrenheit."
212798,id-753,33,8,Quando è esposto alla luce del sole emetteun dolce profumo che attrae i P0kémon di tipoC0leottero.
214074,id-836,33,4,
212691,id-747,34,12,和阿罗拉的好坏星不同，伽勒尔的好坏星还没发现到太阳珊瑚的枝有多好吃。
215708,rec-852-dup-0,,11,餌を　求め　地上に　上がる好奇心旺盛で　目にしたものはとりあえず　触手で　殴る
207667,id-364,34,7,"Tiene la cos5umbre de hacer girar en la punta delmorro cualquier objeto redondeado, ya sea unaPoké Ball o un Spheal."
222643,rec-192-dup-0,11,9,It converts sunlighg into energy. In thedarkness after sunset it closes its petalsand becomes still.
213761,id-820,,12,在尾巴里囤积树果。虽然囤过头了就会掉出来，但是迟钝的它不会发现。
218613,rec-704-dup-0,,3,몸의 대부분이 수분이다.건조해지면 바싹 말라버리는가장 약한 드래곤포켓몬.
218906,rec-34-dup-0,34,8,S: dà vanto della propria forza e lotta convigore sfruttando la coda robusta e il cornoin graclo di frantumare il diamante.
205559,id-172,33,9,"Despite its small size, ot can zap even adulyhumans. However, if it does so, it alsosurprises itself."
213769,id-820,34,9,"Common through0ut the Galar region, thisPokémon has strong teeth and can chewthrough the toughest of berry shells."
218886,rec-448-dup-1,33,6,Es jagt seine Beute indem es eine Kraftmanipuliert die Aura genannt wird. Dadurchkann es sogar große Felsen pulverisieren.
218887,rec-448-dup-1,33,12,
205293,id-142,33,3,고대의 거칠고 사나운 포켓몬이다.완벽한 복원은 현대의과학으로도 불가능하다고 한다.
206536,id-271,33,6,"Lombrero wird erst in der Abenddämmerungaktiv. Es ernährt sich von Moo5, das am Bodenvon Flüssen gedeiht."
205961,id-211,,12,对手的体型越是巨大，它就会喝下越多的水使身体膨胀，仿佛马上就要破裂一般。
217252,rec-857-dup-0,33,5,Sil ressent des émotions trop fortes il en ferataire la source que|le quelle soit en util'lsantdes méthodes assez violentes.
209102,id-510,,1,フォクスライと　なわばりを　めぐりあらそう。　おとひとつ　たてずにえものの　はいごに　しのびよる。
210513,id-597,33,3,
212748,id-750,34,8,È così resistente da poter wttraversare l’interaregi0ne di Galar trainando carichi di oltre10 tonnellate senza mai riposarsi.
208149,id-425,34,9,"The gathering og many souls gave rise to thisPokémon. During humid seasons, they seem toappear kn abundance."
224690,id-512,23,8,
210703,id-609,,3,샹델라를 등불 대용으로사용했던 저택에서는 장례식이끊이지 않았다고 한다.
206479,id-263,,9,It marks its territory ny rubbing its bristly fur ontrees. This variety of Zigzagoon is friendlier andcalmer than the kind native to Galar.
205062,id-130,34,1,
214455,id-855,33,5,"Il élit domicile dans de5 théières antiques.La plupart sont des contrefaçons, mais il lui arrivedans de très rares cas de trouver des originaux."
217842,rec-127-dup-1,33,8,I Pinsir si giudicano a vicenda in base alle corna.Quelli con corna grosse e imponenti bannopiù successo con gli esemplari dellaltro sesso.
217840,rec-127-dup-1,,1,ツノで　えものを　はさみこみそのまま　まっぷたつに　するかごういんに　なげとばしてしまう　
217847,rec-127-dup-1,,4,會用角緊緊夾住獵物就這樣把對方剪成兩半或是把牠硬扔到天邊去
221319,rec-486-dup-0,34,7,Dicen que creó a otros Pokémon a partir dedistiritos materiales y que después colocó loscontinentes en su posición actual.
214949,id-879,34,9,"These Pokémon live in herds. Their trunks haveincredible grip strength, stron9 enough to crushgiant rocks into powder."
212316,id-715,33,6,
223918,id-317,,1,なんでも　まるのみしてしまう。けあなから　もうどくの　たいえきをぶんぴつして　てきに　あびせかける。
222636,rec-166-dup-1,,8,I puntini sulla schiena sono più grandi o più piccolidecondo il numero di stelle nel cielo.
211581,id-678,,12,会从耳朵内侧眼珠花纹的地方释放出精神力量，但平时会将那种力量隐藏起来。
211675,id-683,33,5,Un parfum capiteux émane constammentde sa fourrure. Ce parfvm est si fort qu’il peutpriver s0n Dresseur d’odorat.
214487,id-856,34,7,"Siente predilección por l9s lugares despoblados.Si percibe una emoción intensa, emprende lahuida a toda prisa."
209003,id-486,,3,다양한 재료로 포켓몬을만든 후 대륙을 지금의장소로 이동시켰다고 전해진다.
220555,rec-564-dup-0,33,9,This Pokémon inhabited anciemt seas. Althoughit can only frawl it still comes up onto land insearch of prey.
216489,rec-725-dup-0,,1,ニャビーに　しんらいされる　まえになでようとすると　するどい　ツメでひどく　ひっかかれるので　ちゅうい
211083,id-628,,3,혈기왕성하고 거칠어서가라르의 배달부 자리는아머까오에게 뺏겼다.
207874,id-379,,4,構成牠身體的神奇物質具有能夠伸縮的柔軟性，但卻比任何金屬都還要堅韌。
203173,id-2,,3,등에 있는 봉오리가 크게자라면 두 다리로설 수 없게 되는 듯하다.
222032,rec-150-dup-0,23,6,Dieses Pokémon ist das Resultat eines jahrelangenuncl 5krupellosen Experimentes.
210430,id-591,34,11,
