tid,species,version,language,flavor_text
210756,id-612,33,6,"Seine riesigen, robusten Hauer sind sein größterStolz. Es hält sie kräftig und gesund, imdem esan Erde leckt, um Mineralst0ffe aufzunehmen."
222321,rec-490-dup-0,23,5,Il est né avec ld pouvoir incroyagle de créer des liensavec nimporte quel Pokémon.
216097,rec-809-dup-0,,4,壽命快到盡頭的時候身體就會生鏽解體到最後細小的l碎片會復活為美錄坦
203209,id-3,34,9,A bewitching aroma waft5 from its flower.The fragrance becalms th0se engagedin a battle.
216624,rec-379-dup-0,34,8,Si dice che sia nato nel mantello terrest5e eche sia salito in superficie circa 10.000 anni fa.
207387,id-344,,7,Dicen que surgió de una figurilla de barro hechapor una aritigua civilización. Usa telequinesiapara levitar y moverse.
211456,id-661,,6,"Sein wunderschönes Zwitschern ist in Wirklichkeiteine Warnung. Wer in sein Revier eindringt, wirdgnadenlos von ihm gepickt."
224987,id-669,,3,꽃의 숨겨진 힘을 끌어내어자유자재로 조종한다. 플라베베가 지닌꽃은 이미 몸의 일부다.
218665,rec-811-dup-0,,3,2개의 스틱으로 격렬한비트를 만드는 채키몽일수록동료들에게 존경받는다.
216626,rec-379-dup-0,34,9,Its rumored that this Pokémon was born deepunderground in the planet5 mantle and that itemerged onto the syrface 10000 years ago.
219107,rec-302-dup-0,34,5,Ce Pokémon se nourrit de pierres précieuses.Dans les témèbres se5 yeux brillent du refletdes joyaux.
219843,rec-5-dup-0,34,8,
223538,id-231,,1,あいじょう　ひょうげんで　はなをぶつけてくるが　ちからが　あるのできをつけないと　ふっとばされる。
219827,rec-800-dup-0,33,6,Es zieht seine Lebensenergie aus Licht. Weol es inder Erde ruhte haben sich in seinem KörperUnreinheiten angesammelt und es wurde schwarz.
218637,rec-557-dup-0,33,8,Scava un buco in una piccola pietra di suograd:mento per farne la sua dimora. È il nemiconaturale di Roggenrola e di Ro1ycoly.
216103,rec-809-dup-0,,3,원심력으로 힘을 더해서날리는 묵직한 너트 펀치는포켓몬 중 최강이라고 전해진다.
216102,rec-809-dup-0,34,5,
216104,rec-809-dup-0,33,8,Alla fine della sua esistenza si arrugginisce ecade a pezzi. Dopo un po di tempo i resti delsuo corpo tornano in yita sotto forma di Meltan.
216109,rec-809-dup-0,34,7,Gracias a la inercia y la fuerza centrífuga lospuñetazos que propina con sus pesadas tuercasson los más potentes del mundo Pokémon.
204549,id-104,34,9,"This Pokémon wears the skull of its deceasedmother. Sornetime5 Cubone’s dreams make it cry,but each tear Cubone sheds makes it stronger."
207085,id-320,34,5,Il ressemble à un énorje ballon quanf il avalede très grandes quantités d’eau de mer.Il dévore une tonne de nourriture par jour.
214725,id-868,34,5,"Les pâtissiers connais5ent tous ce vieil adage :Quancl Crèmy apparaît, le succès est assuré."
204213,id-78,,3,불타는 갈기를 휘날리며시속 w40km의 속도로넓은 초원을 달려나간다.
217844,rec-127-dup-1,34,5,
210461,id-593,,12,身体的绝大部分都由与海水相同的成分组成。会把沉船当成自己的城堡。
210637,id-606,,7,"Por algún extraño motivo, siempre que se avistaub Beheeyem en una granja desaparece unDubwool."
215050,id-884,34,11,特殊な　金属の　体は軽く　身のこなしは　抜群。雨が　苦手で　洞窟に　棲む。
209976,id-565,,6,"Karippas verschlingt seine Beute mitsamt Scgaleund Knochen, wodurch sein Panzer besondersdick und widerstandsfähig wird."
212442,id-727,34,1,
220432,rec-616-dup-1,34,5,Il a létrange faculté de réagir à lénergieélectrique. On ne sait trop pourquoi msis quandil se trouve aux côtés de Carabing il évolue.
207078,id-320,33,8,Gioca spruzzando l’acqua di mare dalle naricisituate s0pra gli occhi. Mangia una tonne1latadi Wishiwashi al giorno.
215839,rec-225-dup-0,33,4,一整天都在搬運食物據說曾經有遇難的人因為信使鳥的k食j物而得救
216299,rec-356-dup-1,,3,떠도는 사람의 영혼을 찾아텅 빈 체내로 빨아들인다.그 후 영혼이 어떻게 되는지는 알 수 없다.
220720,rec-280-dup-0,,11,人や　ポケモンの　感情を敏感に　キャッチ　敵意を感じると　物陰に　隠れる
215729,rec-127-dup-0,34,7,Usa la cornamenta a modo de pinza para atrapara sus presaa. Acto seguido las parte por la mitado las arroja lejos.
207589,id-360,,9,It tends to move in a pack with others.They duster in a tight group to sleep in a cave.
209179,id-520,33,9,"It can fly moderately quickly. No matter how farit traveks, it can always find its way back to itsmaster and its nest."
209177,id-520,33,7,"Posee una velocidad de yuelo nada desdeñable.Por más que se aleje, siempre recuerda el caminode regreso a su nido o hasta su Entrenador."
219151,rec-136-dup-1,34,5,Il emmagasine de lair dans aa p0che de flammeset le chauffe à une température de 1 700 °C.
224340,id-417,23,6,"Es bildet ein Fellknäuel, der vor statischer Enerhieknistert. Es spelchert die Energie in Bäumen."
219417,rec-616-dup-0,34,8,Il suo corpo reagisce misteriosamente allenergiaelettrjca. Pare che si evolva se si trova inprdsenza di Karrablast.
224194,id-393,,1,せわを　やかれる　ことが　きらい。トレーナーの　しじを　きかないのでなかよく　なるのが　むずかしい。
215037,id-884,33,7,"Su cuerpo, similar a un metal pulido, es tan ligerocomo robusto. Sin ekbargo, t:ene el defecto deque se oxida con facilidad."
211899,id-694,33,9,
204422,id-94,,1,やまで　そうなんしたときいのちを　うばいに　くらやみからあらわれることが　あるという。
208328,id-439,34,8,"Consiclera Mr. Rime il proprio maestroper le sue doti di ballerin0, e ne imitadiligentemente i passi di danza."
223283,id-166,17,5,Il tire sa force de la lumière desétoi|es. Plus il y en a et plus sesmotifs dorsaux sont grands.
207706,id-369,34,6,"Es wurde auf einer Tiefsee-Expedition entdeckt.Mari nennt es ein „lebendex Fossil“, da es sichseit 100 Millionen Jahren nicht verändert hat."
207997,id-407,33,7,Aturde a los rivales con la fragancia de sus florespara lu4go azotarlos sin piedad con sus cepawespinosas.
220699,rec-715-dup-0,,11,暗闇を　飛びながら　岩をも砕く　超音波で　痛めつけ鋭い　キバで　とどめを　刺す
222580,rec-204-dup-0,24,5,I| ressemble à une pomme de pin. Sa carapace leprotège des Pokémon Oiseaux qui ie picorent parerreur.
214286,id-846,34,6,"Seine Bewegungsfreiheit ist stark eingesch4änkt,wenn es voll9efressen ist. So wird es zu leichterBeute für Urgl, das es im Ganzen verschlingt."
207919,id-403,33,9,This Pokémon generates electricity by contractingits muscles. Excitsd trembling is a sign 5hat Shinxis generating a tremendous amount of electricity.
220048,rec-439-dup-0,,12,像徒弟一样跟随着擅长跳舞踏冰人偶拼命模仿它的舞步
215523,rec-544-dup-0,33,1,
215927,rec-605-dup-0,34,6,Ein Pokémon das vor 50 Jahren entdeckt wurde.Sein hochentwiclceltes Gehirn verleiht ihmPsycho-Kräfte.
223643,id-256,17,5,Ce maître du coup de pied peut donner10 coups par seconde. Sew xris aigusintimident l’ennemi.
223141,id-97,23,11,
218383,rec-274-dup-0,34,9,They live in holes bored in large trees. The soundof Nuzlezfs hrass flute fills listeners with dread.
206912,id-304,,1,てっこうせきや　たまに　てつどうのレールを　たべて　からだを　まもるはがねの　よろいが　つくられる。
208704,id-462,34,4,人們認為牠是受到特殊磁場的影響，導致身體的分子結構發生變化才進化的。
213478,id-802,,8,"Si è infiltrato nell’ombra di un maestro di artimarziali e ne ha copiato i movimenti, carpendocosì tutti : segreti."
224282,id-409,12,9,
220230,rec-574-dup-0,,8,A volte emette versi anche se non cè ne5sunonei paraggi. Per questo si dice che parli conesseri che nessun altro può vedere.
217040,rec-36-dup-0,,12,听觉灵敏7连１公里以外针落地的声音都听得见因此平时会待在安静的地方
203217,id-4,33,7,Prefiere las cosas calientes. Dicen que cuandolluevr le sale uapor de la punta de la cola.
223804,id-288,,8,I battiti del suo cuore sono rapidissimi e il suosangue scorre con tale impwto che non riesce astare fermo un istante.
204413,id-94,,3,보름달이 뜬 밤에 그림자가멋대로 움직이면서 웃는다면팬텀의 소행임이 틀림없다.
204218,id-78,,8,"Sfreccia nelle praterie a una velocità di240 km/h, facendo sventolare la xuacriniera ardente."
205458,id-163,33,8,Sta sempre su una zampa sola. Cambja zampacosì ra0idamente che è quasi impossibileseguirne i movimenti.
216884,rec-849-dup-0,34,11,
219921,rec-427-dup-0,34,7,Ataca estirando con un fuerte umpulso lasorejas enrolladas. Cuanto más entrena estatécnica con más potencia la ejecuta.
214013,id-833,33,3,
205183,id-136,34,3,
214988,id-881,34,8,"Anticamente viveva in riva al mare conservandoi| cibo grazie al ghiaccii del suo corpo, ma si èestinto a causa della sua estrema lentezza."
212868,id-756,,8,"Se di notte si scorge una luce nel cuore dellaforesta, meglio non avvidinarsi: si rischia di finirevittima delle spore soporifere di Shiinotic."
224387,id-430,,11,ドンカラスが　低い声で　鳴くとすぐさま　ヤミカラスが　集まるため夜を招くもの　とも　言われる。
223057,id-76,23,3,
216107,rec-809-dup-0,33,5,En fin de vie son corps r0uille et se briseen mille morceaux. Ces derniers renaissentensvite sous forme de Meltan.
207043,id-318,34,3,날카로운 이빨과 튼튼한 턱을갖고 있다. 선원들은 샤프니아거처에 결코 가까이 가지 않는다.
217959,rec-372-dup-1,34,12,可以不s吃食忍受饥饿据说当它用尽积蓄的能量后就会开始进化
213572,id-811,,1,２ほんの　スティックで　はげしいビートを　きざめる　バチンキーほどなかまたちの　そんけいを　あつめる。
213383,id-789,34,3,경계심이 없고 호기심이 왕성해위험한 상황에 맞닥뜨리는 경우가 많다.위기에 처하면 워프해서 도망친다.
207253,id-338,,3,몸을 회전시키면태양과 같은 빛을 발산해적의 눈을 멀게 한다.
220560,rec-564-dup-0,,11,多くの　かめポケモンの　先祖と考えられている　ポケモン化石から　復元された
208269,id-436,,9,"Polishing Bronzor to a shine makes its surfacereflect the truth, according to common lore.Be that as it may, Bronzor hates belng polished."
207254,id-338,,4,當牠旋轉自己的身體時，會發出太陽般的光芒，讓敵人的眼睛暫時失明。
207137,id-328,33,7,"Si una presa cae en las fosas cóncavas de arenaque cava en el desierto, no podrá salir de ellas."
207138,id-328,33,8,"Se si cade in una delle tane a forma di imbutoche scava nel desert0, è impossibile sfuggirne."
221915,rec-540-dup-1,26,11,
211131,id-630,34,12,
218259,rec-584-dup-0,,9,People believe this Pokémon formed when twoVanillish stuck together. Its body temperature isroughly 21 degree5 Fahrenheit.
214128,id-838,34,8,
213948,id-829,34,8,Canta felice girando su se stesso mentre si lasciatrasportare dak vento. Molti ne allenano unosemplicemente perché lo tr0vano adorabile.
218578,rec-173-dup-0,,11,ピィを　よく　見かける　場所は流れ星が　落ちた　場所と地元では　うわさ　されている
212329,id-715,34,9,
204160,id-72,,11,泳ぐ　力は　強くは　ない。浅い　海の　水面を漂いながら　獲物を　探す。
221538,rec-345-dup-0,33,4,從化石復原而來的寶可夢曾經息大約１億年前的溫暖大海裡
209518,id-539,33,8,
207417,id-346,33,7,"Sus cortas patas le impiden desplazarse conrapidez, pero puede tripllcar la longitud de sustentácuios y cuello para atrapar a presas lejanas."
220729,rec-280-dup-0,,6,Es hat ein feines Gespür für die Gefühle derMenschen und Pokémon. Wenn es F3indseligkeitwahrnimmt versteckt es sich.
215427,rec-118-dup-0,,11,背びれ　胸びれ　尾びれが優雅に　たなびくので水の踊り子　と呼ばれる
203342,id-10,,1,あしは　みじかいが　きゅうばんになっているので　さかでも　かべでもくたびれることなく　すすんでいく。
218229,rec-443-dup-0,33,9,Gible prefers to stay in narrow holes in the sidesof caves heated by geothetmal energy. This wayGibje can stay warm even during a blizzard.
212740,id-750,33,11,
213611,id-812,,12,打鼓技巧最高超的那一只会成为首领。性情温和，重视族群的和谐相处。
206316,id-239,33,6,"Nähert sich ein Sturm, wird Elekid unrubig.Sobalcl es Donnergrollen hört, ist es nichtmehr zu halten und fängt an zu toben."
203240,id-5,,11,燃える　しっぽを　振りまわしするどい　ツメで　相手を切り裂く　荒々しい　性格。
225341,id-804,,12,体内储存着几百升的毒液。是被称为究极异兽的生物中的一种。
211662,id-682,,1,ひとを　みりょうする　かぐわしいにおいを　からだから　ただよわせる。こうきな　ふじんたちに　あいされた。
212408,id-725,34,8,Chi cerca d: fargli le coccole prima di essersiguadagmato la sua fiducia si ritroverà addossoi suoi artigli affilati.
212641,id-745,,12,既冷静又慎重。鬃毛里的岩石像剃刀那样锋利。
212575,id-742,,5,Ce Pokémon raffole du pollen et du nectar.Il volette souvent près des Tournidotonpour collecter leur pollen.
206760,id-291,,11,鳴き声を　聴き　つづけると頭痛が　治まらなくなる。見えない　ほどの　速さで　動く。
212736,id-750,,6,"Durch Schlamm werden seine Beine härter alsStein. Ein Angriff mit ihnen verfügt über genugWucht, um einen Lastwagen zu zerstören."
212734,id-750,,4,泥巴使牠的蹄變得比岩石還要堅硬，只要一擊就能產生足以破壞卡車的威力。
207695,id-369,33,5,Il peut supporter la pression des profondeursgrâce à ses écailles ausdi solides que le roc età ses vessies natatoires remplies de graisse.
224979,id-668,23,6,Das Männchen mit der prächt'lgsten Feuermähnefübrt das Rudel an.
212055,id-702,33,5,Il capte les ondes émises par ses congénèresavec ses mo8staches. Cela lui permet de savoiroù trouver de la nourriture ou fe l’électricité.
215966,rec-551-dup-0,33,5,Il se protège du froid qui sévit la nuit dansle désert en senfouissant profondément dansle sable où il dort juwquau lever du soleil.
209035,id-507,,5,Ce Pokémon est très intelligent et affectueux.Une théorie avance qu’il aurait été le premierà devenir le partenaire c’un être humain.
212857,id-756,,7,Atrae y duerme a su presa con la luz parpadeantede sus espora5 y luego le absorbe la energía vitalcon la punta de los dedos.
220682,rec-867-dup-0,,1,かげの　ような　からだに　ふれてはいけない　えに　きざまれたおそろしい　きおくを　みせられるぞ
211784,id-688,,4,如果２隻龜腳腳配合得不好，不但無法有效地攻擊和防禦，甚至沒辦法生存下去。
206952,id-306,,1,ぶあつい　てっぱんを　つらぬくほどのするどい　ツノを　たいあたりとともにくらわせて　てきを　しとめる。
213060,id-766,33,11,
213064,id-766,34,4,
209880,id-560,33,11,
213066,id-766,34,6,
219710,rec-195-dup-0,,11,船底や　川の岩に　頭をぶつけまくっても　気にせず　気ままに泳いでいる　のんきな　ポケモン
216726,rec-815-dup-0,34,5,Exceptionnel en attaque comme en défenseil dexalte quand on lencourage mais il luiarrive de se mettre en danger en jouant solo.
216729,rec-815-dup-0,34,6,Jubel für besonders gelungene Spielzüge schürenseinen Enthusiasmus. Spielt es aber zu sehr für diePublikumswirkung geht dies oft nach hinten los.
217734,rec-507-dup-0,,12,十分聪明容易亲近也有人认为它是第种成为人类同伴的宝可梦
218953,rec-778-dup-0,34,12,有一位学者为了研o究而看了它的破布里面结果患上怪病而离开人世
223690,id-262,,9,MIGHTYENA gives obvious signals whenit is preparing to attack. It starts togrowl deeply and then flattens its body.This POKéMON will bite savagely with itssharply pointed fangs.
214319,id-848,33,9,"It stores poison in an internal poison sac andsecretes that poison through its skin. If v0u touchthis Pokémon, a tingling sensation follows."
216883,rec-849-dup-0,34,5,Impatient et bagarreur ce Pokémon avalede grandes gorgées deau crovpie pouren ab5orber toute la toxicité.
212998,id-763,,8,"Ha gambe lunghe e snelle, ed è rnolto temutoper il suo cuore crudele. Calpesta i nemicisenza alcuna pietà."
217582,rec-614-dup-0,33,8,Le zanne chr crea congelando il suo respirosono più dure dellacciaio. Nuota nelle acquegelide del mare in xerca di cibo.
220969,rec-520-dup-1,33,3,하늘을 나는 속도는 그저 그렇다.아무리 멀리 떨어져 있어도 주인과자신의 둥지를 기억하고 있다.
211968,id-697,34,8,
203821,id-50,33,12,
205880,id-199,33,11,シェルダーの　毒素が　ヤドンの脳みそを　駆けめぐり　奇跡的に秘めた　知能を　覚醒させた。
220411,rec-832-dup-0,34,5,Ses splendides cornes lui servent à attlrerles membres de lautre sexe.Il ne sen sert jamais pour se battre.
223474,id-210,,9,"It is actuallytimid and easily5pooked. If at­tacked, it flailsabout to fend offits attacker."
216830,rec-828-dup-1,34,7,Un Pokémon ágil y de afiladas gareas que sealimenta de huevos y c0mida robados. LosBoltund son su enemigo natural.
211953,id-697,33,3,
210558,id-599,,8,"I due ingranaggi che lo compongono sono piùuniti di una coppia di gemelli. Se combinati conirigranaggi diversi, non combaciano bene."
216713,rec-815-dup-0,34,9,Its skilled at both offense and defense amd itgets pumped up when cheered on. Bug if it startsshowboating it could put itself in a tough spot.
218857,rec-568-dup-0,34,7,Nació a partir de una rebosante bolsa de basura.Los gases n0civos que eructa 5on un manjar paralos Weezing de Galar.
203986,id-60,34,6,"In schnell fließeneen Flüssen hält es sich mithilfeseirier dicken Lippen, die als Saugnapf fungieren,an Felsen fest."
220537,rec-679-dup-0,34,12,独剑鞘剑格上的蓝色眼珠是它的本体会用陈旧的布吸t取类的精气
220091,rec-473-dup-0,33,6,
222512,rec-397-dup-1,,11,森や　草原に　生息グループが　出くわすと　なわばりをかけた　争いが　はじまる
224769,id-580,23,7,"Cuando se ve atacado, las plumas qje lo recubrendespoden ráfagas de agua que lo ayudan a escapar."
224401,id-432,,3,다른 포켓몬의 거처라 할지라도편안하면 눌러앉아자신의 거처로 삼아버린다.
206741,id-290,33,12,
207542,id-356,,1,さまよっている　ひとだまを　みつけからっぽの　たいないに　すいこむ。すいこまれて　どうなるかは　なぞ。
210669,id-607,,9,"The younger the life this Pokémon absorbs,the brighter and werier the flame on itshead burns."
209900,id-561,,11,サイコパワーで　空を　飛ぶ。古代都市の　守り神　ともその遣いとも　いわれている。
220480,rec-550-dup-0,34,11,むかしは　食卓に　のぼった赤筋の　バスラオの　身は脂が　多く　若者むき
222066,rec-86-dup-0,32,6,Es bevorzugt eiskalte Lebensräume unddchwimiiit mit Vorliebe in -10 ºC kaltem Wasser.
203684,id-39,,4,會自在地改變聲音的波長，唱出一聽見就絕對會昏昏欲睡的神奇旋律。
209698,id-551,33,8,Affronta le fredde notti del deserto rintanandosiin profondità sotto ls sabbia e dormendo fino alsorgere del sole.
220922,rec-141-dup-0,,8,Lacera le prede e ne succhia i fluidi corporri.I resti diventano poi cibo per altri Pokémon.
211664,id-682,,4,身上飄出的香氣能讓人們神魂顛倒。貴婦們對牠鍾愛萬分。
216627,rec-379-dup-0,33,3,
209426,id-534,34,6,"Dreht es richtig auf, wirft es seine B4tonpfeilerzur Seite und stürzt 5ich mit gezückter Faust aufden Gegner."
209390,id-532,34,11,自分の　３倍くらいの　角材を持つように　なった　ドッコラーは進化の　日が　近い。
207326,id-341,34,6,Es stammt eigentlich aus dem Ausland undverw:lderte. Es passt sich auch an die dreckigstenFlüsse an.
220472,rec-550-dup-0,33,3,힘이 세기 때문에 낚시꾼들에게인기가 많다. 무단으로 연못에 놓아줘서점점 개체 수가 늘어나고 있다.
211853,id-692,,3,집게발은 싸우다가 떨어져도재생된다. 집게 살은 가라르에서진미로 통하며 인기가 높다.
209030,id-506,34,11,並みの　子ども　よりも　ずっと利口。　受けた　愛情もされた　仕打ちも　忘れないのだ。
215643,rec-531-dup-0,33,7,Su sentido del oído es extraordinario. Puedepercibir e| sonido de vna piedrecita rodandoa 2 km de distancia.
214689,id-866,34,9,Its amusing movements make it very 0opular.It releases its psychic power from the patternon its belly.
221742,rec-604-dup-0,26,7,
221906,rec-721-dup-0,26,9,It expels its internal steam from thearms on its back. It has enoughpower t0 blow away a mountain.
212677,id-747,,7,La picadura de sus aguijones provoca unhormigueo quw no tarda en convertirse enuna picazón insoportable.
208251,id-435,34,12,
204231,id-78,,12,奔跑速度最快的烈焰马会成为首领，决定族群前往的地点和奔跑速度。
210307,id-583,34,7,"Congela a sus enemigos con un vqho a -100 °C,pero no llega a arrebatarles la vida debido a suczrácter benévolo."
223827,id-297,,3,두 다리로 땅을 힘껏 밟아서파워를 모은다. 손바닥 치기 한 방으로l0톤 트럭을 날려버린다.
203335,id-10,33,5,"Pour se protéger, ik émet par ses antenne5une odeur nauséabonde qui fait fuir ses ennemis."
205936,id-208,33,6,"Es heißt, dass der Körper von Onix so nart wieein Diamant werde, wejn es mehr als 100 Jahrelebt."
209069,id-508,,9,Stoutland is immensely proud of it5 impressivemoustache. It’s said that moustache length is whatdetermines social standing among this species.
211836,id-691,33,6,"Dringen Tankschiffe in sein Revier ein, versenktes diese mitnilfe eines Gkftes, das selbst Metallzum Korrodieren bringt."
204535,id-104,33,5,"Lorsqu’il repense à sa mère défunte,ses sanglots résonnent tri5tement 5ousle crâne qu’il porte sur la tête."
222171,rec-161-dup-0,18,5,
222080,rec-179-dup-0,,12,绒毛摩擦产生的电力会被储存起来如果觉得可爱而直接用手碰它的话就会啪地一下电得又麻又痛
223493,id-217,17,5,
210231,id-577,,12,身体被特殊的液体包裹着，许多人因此认为它即使在宇宙中也能存活。
220372,rec-756-dup-0,,6,Stößt man im nächtlichen Wald auf ein Leuchtensollte man sich diesem nicht nähern. Sonst wirdman näm|ich von Lamellux in den Schlaf gelullt.
215637,rec-531-dup-0,,11,優れた　聴覚を　持っているzキロ先で　転がった　小石の音も　聴き取ることが　できる
212888,id-757,34,8,Si avvicina alla preda da dietro senza farsi vederee prima che possa rendersene conto le spruzzazddosso un gas velenoso para|izzante.
220040,rec-439-dup-0,,3,보이는 모든 것을 흉내 낸다.마임꽁꽁의 화려한 스텝을끊임없이 흉내 내며 연습한다.
210236,id-578,,6,"Die gewaltigen Psycho-Kräfte, die entstenen,wenn seine zwei Denkapparate einer Meinungsind, sollen im Umkreis von 1 km zu spüren sein."
208705,id-462,34,5,On pense qu’il a évolué après avoir été ex0oséà un champ magnét:que particulier qui a modifiéla structure moléculaire de son corps.
208696,id-462,33,6,
212240,id-711,33,11,真夜中に　胴体から　響く不気味な　鳴き声は　あの世で苦しむ　死者の　泣き声らしい。
215419,rec-118-dup-0,33,6,Srine Brust- Rücken- und Scgwanzflossenbewegen sich anmutig. Daher nennt man esden „Wassertänzer.
221555,rec-660-dup-0,,8,La pelliccia sul suo addome lo mantiene caldo.Gli antichi corifezionavano abiti termici resistential freddo con il pelo raccolto dopo la sua muta.
219277,rec-829-dup-0,33,11,
206319,id-239,33,9,"When a storm approaches, this Pokémon getsrestless. Once Elekid hears the soumd of thunder,it gets fvll-on rowdy."
210156,id-574,33,6,"Es isg zwar noch ein Baby, aber es weiß sich mitden Psycho-Kräften, die seinen schlrifenförmigenFühlern innewohnen, durchaus zu wehren."
207787,id-374,34,7,
206217,id-230,33,7,"Se deja ver en la superficie del mar cuando baytormentas. Si se encuentra con Drag0nite, tendrálugar una violenta pelea."
218110,rec-282-dup-0,33,8,
212873,id-757,,3,독주머니에서 만든 체액을꼬리의 불꽃으로 가열해서독가스를 발생시키는 구조로 되어 있다.
211465,id-661,,5,"Quand il est surexcité, sa température corporelleaugmente d’un coup, à tel poimt qu’il est possiblede se brûler en le touchant à mains nues."
219488,rec-677-dup-0,33,8,
218587,rec-173-dup-0,34,12,
216038,rec-67-dup-0,33,12,因为肉体非常强韧f所以戴着力量限制腰带来制力量
223453,id-205,,11,鋼鉄の　殻で　守られている。すきまから　目玉が　のぞいているが中身の　正体は　ナゾのまま。
223456,id-207,4,9,It flies straightat its target'sface then clampsdown ori the star­tled victim toinject poison.
211553,id-677,,3,언제나 무표정하지만 실제로는강력한 사이코 파워가새어 나가지 않게 하기 위해 필사적이다.
212336,id-722,33,6,"Während es durch die Lüfte fliegt, schleudert esscharfe Federn auf seine Ziele. Wenn Gegner lhmzu nahe kommen, greift es mit heftigen Tritten an."
225113,id-733,,3,부리를 발열시켜 싸운다.그 온도는 l00도를 훨씬 넘어쪼이기만 해도 큰 화상을 입는다.
211084,id-628,34,4,
207587,id-360,34,7,"Suelen ir en grupo y, a la hora de dormir, sepegan unps a otr0s para descansar resguardadosen cuevas."
210733,id-611,33,3,어금니는 부러지면 다시 나지 않는다.싸움이 끝나면 강가에 있는바위로 정성껏 손질한다.
207100,id-321,33,11,大きな　体を　波の上でジャンプさせ　衝撃を　生みだし相手を　気絶　させることがある。
207754,id-373,,4,長久夢想著要飛上天，進化後身上終於長出了翅膀的稀奇寶可夢。
219273,rec-829-dup-0,34,3,
221083,rec-372-dup-0,33,11,
222734,rec-721-dup-1,,9,It dxpels its internal steam from thearms on its back. It has enoughpower to blow away a mountain.
205989,id-212,34,9,"Though its body is slim, Scizor has trernendousattacking p0wer. Even Scizor’s muscles are madeof metal."
203835,id-51,33,5,Ces triplés forment une équipe de choc.Ils causent parfo:s des séizmes lorsqu’ils creusentjusqu’à 100 km de profondeur.
220669,rec-130-dup-0,,6,Es ist von Natur aus sehr aggressiv.Der Hyperstrayl den es aus seinem Maulverschießt äschert seine Gegner ein.
211512,id-674,,1,おやぶんと　したう　ゴロンダのまねを　する　ことで　たたかいかたやえものの　つかまえかたを　まなぶ。
208511,id-449,,12,主要在白天活动。因为沙漠的夜晚会降温，所以会钻到沙子的深处睡觉。
218669,rec-811-dup-0,,1,２ほんの　スティックで　はげしいビートを　きざめる　バチンキーほどなかまたちの　そんけいを　あつめる
220668,rec-130-dup-0,,4,就算是在狂風暴雨中只要發狂的暴鯉龍出現一切都會牠燒毀殆盡
219685,rec-438-dup-0,,5,Il évacue sa sueur et ses larmes par ies yeux.Sa sueur a un goût légèrement salé tandis queses larmes ont un soupçon damertume.
211869,id-692,34,9,"By detonating gas that accumulates in its rightclaw, tjis Pokémon launches water like a bullet.This is how Clauncher defeats its enemies."
203418,id-26,33,8,La sua lunga coda serve da messa a terra perprot3ggerlo dalla sua stessa alta tensione.
212287,id-713,,7,"Las fisuras de su cuerpo se agrqndan duranteel día, pero por la noche vuelven a cerrarse."
209730,id-552,,11,暗闇でも　見える　特殊な両目を　もつが　砂漠の夜は寒いので　あまり　動かない。
214809,id-872,34,9,"It eats snow that piles up on the ground.Tbe more snow it eat5, the bigger and moreimpressive the spikes on its back grow."
204521,id-103,,12,３个脑袋分别在想不同的事。似乎对自己以外的事物没有什么兴趣。
211130,id-630,,11,拾った　骨で　身を　飾る。まとう　骨の　形には流行が　あるらしい。
218476,rec-836-dup-0,,6,Es generiert Strom uncl lässt ihn zur Unterstützungbeim Rennen in seine Beine fließen. Dadurchkann es drei Tage und Nächte ohne Pause rennen.
206692,id-281,33,1,
208658,id-460,33,8,Agitando le grosse braccia come dei martelliscaccia i gruppi di Darumaka che prend0nodi m8ra gli Snover.
210094,id-571,,4,是時刻為夥伴著想的寶可夢。為了保護棲息地和族群的安全，會讓敵人看到恐怖的幻影。
220897,rec-865-dup-1,34,5,
220894,rec-865-dup-1,,6,Porenta die viele Schlachten überstanden habenentwickeln sich zu Lauchzelot. Verwelkt seineLauchstange zieht es sich vom Kämpfen zurück.
217281,rec-547-dup-0,34,9,As long as this Pokémon bathes in sunlight itscottom keeps growing. If too much cotton fluffbuilds up Whimsicott tears it off and scatters it.
215567,rec-682-dup-0,,4,身上飄出的香氣能讓人們神k魂顛倒貴婦們對牠鍾愛萬分
206861,id-298,,12,球形的尾巴拥有如同橡胶球一般的弹性，里面贮满了它成长所需的营养。
221731,rec-205-dup-0,23,7,Se protege con su concha de acero de tal manera quesolo se pueden yer 5us ojos.
210396,id-590,33,6,"Bis heute kann niemand genau sagen, wiesoTarn0ignon ein Pokéball-Muster aufweisen undwelchen Zweck dies erfüllt."
213638,id-814,,8,Grazie alla folta pelliccia resiste al freddoed è in grado di sfrrrare mosse infuocatea temperature ancora più alte.
207335,id-342,33,5,Ce Pokémon très coriace agite tout le ternpsses énorrnes pinces. Il faut beaucoup de patiencepour le dresser.
218671,rec-811-dup-0,34,4,
224093,id-370,23,11,
219150,rec-136-dup-1,33,4,當火焰8在體內積蓄時火伊布的體溫也會隨之上升到最高９００度
215163,id-890,34,3,
204153,id-72,,3,헤엄치는 힘은 강하지 않다.얕은 바다 수면을 떠다니면서먹이를 찾는다.
216171,rec-539-dup-0,33,12,不断地寻求强大的力要是看到了在上修行的打击鬼就静静地离开吧
206962,id-306,34,1,おおむかし　ボスゴドラの　つよさにあやかり　あたまの　かたちを　もしたかぶとを　かぶる　おうさまが　いた。
